z_dyn_1,z_dyn_2,z_dyn_3,z_dyn_4,z_dyn_5,z_dyn_6,z_dyn_7,z_dyn_8,z_pk_1,z_pk_2,z_pk_3,z_pk_4
-0.441871703,-0.239731297,-0.264740467,0.519993663,-0.183923125,-0.233736083,0.095792308,0.784478247,-0.009814457,0.034950204,0.016684163,0.026239654
-0.483278096,0.005591403,-0.385319412,0.561410725,0.016446151,1.11641705,0.859720826,1.477416158,-0.008321882,0.024347408,0.019888569,0.032733329
-0.37781024,-0.262889415,-0.242423743,0.493764639,-0.205971479,-0.400794327,0.05355585,0.701951027,-0.000733909,0.02346077,0.028524239,0.042645872
-0.630302787,-0.09256576,-0.368678123,0.605254173,-0.057837859,0.681547642,0.474171907,1.242113709,-0.01099147,0.037051849,0.012511898,0.019469557
-0.651113153,-0.139808416,-0.352010667,0.607328176,-0.096698672,0.433184594,0.308152556,1.112779021,-0.010070489,0.036355339,0.016041506,0.025072535
0.186124593,-0.33303985,-0.097220503,0.30543381,-0.242161214,-0.954806626,0.23080419,0.447732538,-0.015992405,0.034665123,0.012477029,0.022509335
0.410174578,0.163633227,-0.295000434,0.262524664,0.13010253,1.485500336,1.806064963,1.739206672,-0.021012748,0.031106746,0.010688651,0.022826521
-1.049840569,-0.097936876,-0.463019818,0.743178666,-0.083822399,0.784044564,0.161575407,1.256212234,-0.001575672,0.02689047,0.025929827,0.038651921
-0.469911844,0.027912805,-0.393486857,0.55647856,0.029230386,1.209766626,0.925208449,1.527445436,-0.016100856,0.035728417,0.01214372,0.021220786
-0.453863859,-0.102208577,-0.326193452,0.546489716,-0.055794574,0.576255977,0.566700578,1.201151967,-0.00971979,0.030215627,0.016519714,0.026796637
-0.559565485,-0.253519326,-0.287102312,0.551515043,-0.21033293,-0.309860051,-0.057779603,0.734574556,-0.008561232,0.035909824,0.017191101,0.026262192
-0.872843027,-0.090274557,-0.425667644,0.686695814,-0.067724228,0.773437142,0.314801753,1.267360449,-0.008683019,0.033695117,0.018067051,0.027561447
-0.109877914,-0.271900296,-0.180135012,0.409829021,-0.193537056,-0.501030982,0.234319553,0.668515742,-0.014501133,0.031308047,0.015342284,0.026571928
-0.252468586,-0.003526924,-0.331813902,0.482656181,0.019526387,0.9884969,0.98075521,1.428826213,-0.014303238,0.027762031,0.016924191,0.030355183
-0.415536761,-0.198593423,-0.274842352,0.52099359,-0.138613254,0.019381896,0.27041778,0.918036819,-0.021155687,0.048807211,0.003190327,0.007197833
-0.272246391,-0.322436959,-0.204508767,0.440720767,-0.277770966,-0.858321846,-0.127081111,0.465401292,-0.008581095,0.039438285,0.016044606,0.023792742
-0.51892966,-0.232993618,-0.284785032,0.545685709,-0.182216734,-0.174624249,0.061399993,0.809068501,-0.020055266,0.048195086,0.004097033,0.00820986
-0.710510373,-0.215537325,-0.335660964,0.609741807,-0.178588673,-0.028475903,-0.024790995,0.868877053,-0.00965763,0.039270885,0.015029002,0.022617912
-0.463148266,0.02381644,-0.389766395,0.55422169,0.027465213,1.190670133,0.919848263,1.518039942,-0.01661052,0.040999837,0.009310413,0.016374266
-0.740352571,-0.09122023,-0.394103825,0.642152309,-0.062056452,0.725308418,0.403331995,1.25513804,-0.010661156,0.039678209,0.011651803,0.017387485
-0.800409496,-0.044921033,-0.429451674,0.665698409,-0.031024277,0.98289001,0.504983306,1.382424712,-0.004019612,0.021475,0.024206836,0.037601806
-0.986262798,-0.216349989,-0.401378959,0.692976832,-0.201319188,0.01460208,-0.255375355,0.863843024,0.003634243,0.031039661,0.02553745,0.034698844
-0.433046043,-0.278570235,-0.250691473,0.505143762,-0.230494499,-0.503883958,-0.059264161,0.64256978,0.000409453,0.031252615,0.026025433,0.03708864
-1.183312297,-0.226806253,-0.447875708,0.745003819,-0.232677668,-0.039799385,-0.479664773,0.811510742,-0.005697899,0.03983099,0.015428115,0.020497089
0.052519649,0.134210289,-0.344840884,0.380818844,0.105720833,1.4893291,1.519859076,1.715052009,-0.017257312,0.024122199,0.016469825,0.031038901
0.154514581,0.112914152,-0.312802732,0.345930576,0.097593158,1.35740447,1.528529286,1.652430773,-0.021341594,0.037250243,0.007677842,0.016838333
0.878433764,0.215407997,-0.245801046,0.112747446,0.162586764,1.539438367,2.205739498,1.802379131,-0.023302281,0.029443694,0.009925056,0.022467902
-0.310425222,-0.054418065,-0.318499684,0.500912845,-0.015352549,0.767745614,0.802675664,1.310206771,-0.01722038,0.034471333,0.012003113,0.021827227
-0.016531259,-0.168020263,-0.20260781,0.395903021,-0.085176826,0.095328495,0.663086116,0.983083487,-0.014365711,0.029118603,0.016389776,0.028657524
-0.415448338,-0.079432897,-0.328485429,0.534974217,-0.037438441,0.67924726,0.660596251,1.257238269,-0.013220371,0.031548075,0.016017545,0.027574254
-1.342267036,-0.143056378,-0.515453637,0.826299548,-0.142857045,0.592478752,-0.228695601,1.124967933,-0.006381304,0.047865488,0.013575662,0.016235581
0.168203458,-0.192313507,-0.153419644,0.333667845,-0.094214953,-0.083418481,0.718208373,0.901352406,-0.013609783,0.024999058,0.018755127,0.032985896
-0.944524169,-0.116270497,-0.429092348,0.705632389,-0.093772337,0.648852944,0.174425334,1.198081732,-0.004661546,0.031963333,0.021580536,0.032263227
-1.398630857,-0.153569683,-0.525405586,0.839528263,-0.15892911,0.531754196,-0.321476191,1.086941719,-0.001534724,0.037939541,0.019035805,0.024663037
-0.6829229,-0.020710234,-0.415413618,0.627737522,-0.009161154,1.061574459,0.654949367,1.432778716,-0.01594794,0.047628529,0.006958652,0.010886824
-0.257405639,0.057275161,-0.36424768,0.484749615,0.054524615,1.2660954,1.137182951,1.573612928,-0.01780297,0.036889993,0.01033603,0.019482998
-1.040295959,-0.10972143,-0.456554413,0.739047468,-0.092939049,0.715232372,0.12844111,1.220845103,-0.010640861,0.048669614,0.01006173,0.013055509
-0.412015378,0.033658292,-0.383939087,0.536931038,0.035093434,1.215638518,0.977891684,1.535390735,-0.013411247,0.030169753,0.016223658,0.028230442
-0.90816921,-0.196932808,-0.388509095,0.676253498,-0.171935499,0.137413234,-0.105314367,0.936882377,-0.010467635,0.046765402,0.011039365,0.014954394
-1.161052585,-0.163034096,-0.462997496,0.764603734,-0.152670637,0.416540086,-0.168559536,1.054743409,-0.003176273,0.039356358,0.017068613,0.022571182
-0.992743254,-0.19534789,-0.409824669,0.702805638,-0.176061258,0.166189522,-0.166730791,0.942705929,-0.009164021,0.045002952,0.012742925,0.017448163
-1.55849719,-0.193323776,-0.556527257,0.868903995,-0.219431773,0.266926289,-0.650812149,0.92187959,0.000238887,0.054104127,0.015846062,0.015915325
-0.244034827,-0.108750097,-0.278075755,0.476241112,-0.049747191,0.47779578,0.690664232,1.165403008,-0.012574577,0.029821372,0.014706302,0.025323896
-0.819485068,-0.223216251,-0.358334392,0.6409688,-0.194231004,-0.053240858,-0.14044261,0.845403135,-0.006541097,0.038971893,0.017313946,0.024847982
-0.415400982,0.004973539,-0.370169938,0.537912488,0.0181648,1.086523652,0.899755776,1.467574358,-0.018104227,0.042379305,0.00775658,0.014329439
-0.102547079,-0.149240747,-0.228943795,0.425877631,-0.07409665,0.222577408,0.663187981,1.043356776,-0.022570776,0.044172309,0.003871847,0.009857496
-0.279488534,-0.340296715,-0.204404235,0.434065402,-0.305907428,-1.002888322,-0.223023787,0.385060132,-0.003804305,0.040264003,0.019107211,0.026262669
-0.495825678,-0.125650734,-0.323624611,0.55722481,-0.077711903,0.460242987,0.460523188,1.13920927,-0.012216569,0.030847764,0.016890872,0.027990473
-1.023091435,-0.172130018,-0.425524175,0.719241261,-0.15274623,0.327163696,-0.095254734,1.023390651,-0.007875496,0.040423304,0.016034294,0.023011496
-0.774833918,-0.222402617,-0.347723007,0.627176702,-0.190586403,-0.058653519,-0.102651775,0.847335875,-0.002636628,0.029699197,0.021521796,0.031485841
-0.381756842,-0.12960507,-0.297449827,0.519657433,-0.074160054,0.406723857,0.529051125,1.119663119,-0.016989151,0.040454797,0.00946616,0.016976034
-0.947727501,-0.114833385,-0.431852669,0.708288074,-0.090885431,0.664645195,0.18192412,1.204254866,-0.009693482,0.043813087,0.01288842,0.018189235
-0.397773921,-0.10617426,-0.311819226,0.526780844,-0.057112057,0.533443987,0.589654684,1.183738828,-0.012440615,0.028362369,0.017965484,0.03039836
-0.713602901,-0.223543599,-0.333017409,0.608134508,-0.187140137,-0.077723429,-0.057950467,0.842863441,-0.01052478,0.041874371,0.013130415,0.019384151
-1.510948181,-0.200255454,-0.542554677,0.852078497,-0.2251378,0.204748869,-0.644212306,0.89518857,0.007169149,0.047098741,0.023760844,0.026931403
-1.226298571,-0.167730391,-0.476763606,0.782662928,-0.162681744,0.398412019,-0.241548717,1.038472295,-0.006111735,0.044937856,0.012803663,0.016004136
-0.150208026,0.085102379,-0.358577371,0.449584305,0.074432708,1.352312088,1.276666522,1.626296163,-0.018550741,0.037329413,0.009542752,0.018462365
-0.279912353,-0.03247178,-0.322250307,0.490686536,-0.000353001,0.859823823,0.882167578,1.360746741,-0.01591018,0.033808082,0.012852181,0.023238828
-0.719486713,-0.120403305,-0.376763254,0.632475317,-0.084480599,0.559662819,0.322800726,1.17139852,-0.005330251,0.025692908,0.021586824,0.033607863
-0.808208346,-0.182178646,-0.370426446,0.649190962,-0.148390204,0.214078143,0.033599868,0.986312747,-0.001389661,0.029461553,0.024733175,0.036224276
-0.642571926,-0.132968783,-0.353086114,0.605008304,-0.091280997,0.465724528,0.334562004,1.130182624,-0.016493769,0.046875767,0.006863702,0.011143764
-1.13137114,-0.131286889,-0.468058318,0.763746798,-0.117069088,0.616918206,-0.015536524,1.161715627,-0.007746839,0.04866223,0.012239564,0.015207356
-0.400022298,0.026139371,-0.37649709,0.531883001,0.030516356,1.175735235,0.964032292,1.516013503,-0.013155223,0.026946655,0.017825175,0.031358525
-0.404945105,-0.207462981,-0.268749177,0.515879989,-0.146411151,-0.035355672,0.247107923,0.890395701,-0.014747106,0.036217488,0.012883056,0.022100849
-1.465105295,-0.228781983,-0.524949551,0.819563985,-0.266955376,-0.053556509,-0.771994054,0.761086881,0.004634893,0.047266521,0.021939564,0.024501776
0.426075578,0.170994446,-0.296093285,0.257141531,0.133556679,1.510251403,1.832006454,1.754123211,-0.024239155,0.041453369,0.00390153,0.011291673
0.186655641,-0.327069759,-0.098572046,0.306800246,-0.234250292,-0.91259557,0.255795926,0.470189035,-0.019687505,0.033602856,0.010789443,0.021279758
-0.675892353,-0.136133164,-0.359166831,0.615638137,-0.095140234,0.461041033,0.302095711,1.1248734,-0.012140037,0.034619726,0.015355755,0.024700148
-1.037906528,-0.110900424,-0.455204248,0.737908125,-0.093959011,0.707412362,0.12591511,1.217532158,-0.002459073,0.032412566,0.020519841,0.029230153
-0.114370435,0.066082992,-0.340167552,0.43641454,0.064373612,1.25188756,1.248169541,1.576709986,-0.021863626,0.045065038,0.003968645,0.009482345
-0.328691602,0.035325762,-0.367973953,0.509034634,0.039425939,1.193321109,1.035498738,1.52965939,-0.018580215,0.040875286,0.008176792,0.015391415
-1.727939367,-0.21035403,-0.601460397,0.90186286,-0.261264145,0.131595105,-0.91803354,0.817170262,-0.006653384,0.063704066,0.006780613,0.002453139
0.194989324,0.13858062,-0.319999099,0.332920462,0.111786172,1.454882741,1.615920782,1.707159281,-0.013573424,0.021950355,0.017271508,0.031575173
-0.503853083,-0.085274644,-0.34534964,0.564731121,-0.04531176,0.68088752,0.585216463,1.251031876,-0.009576195,0.031712867,0.015872765,0.025342105
-1.257053614,-0.149825796,-0.491939008,0.798921824,-0.142323866,0.5362221,-0.183045954,1.105302811,-0.001936184,0.043555863,0.018633891,0.023805236
-0.151795089,-0.020915242,-0.302089572,0.448493212,0.01340262,0.873590827,0.999359965,1.376227617,-0.011013628,0.025050318,0.017715503,0.030397868
-1.164509296,-0.151942879,-0.467590988,0.768842161,-0.140117109,0.494492769,-0.122977331,1.094935417,-0.002651804,0.040972531,0.018962909,0.025142422
-0.600159287,-0.198994428,-0.315571129,0.57962817,-0.150345623,0.065606669,0.132435486,0.927419543,-0.017098444,0.044437654,0.007955361,0.013637086
-0.55229038,-0.22764796,-0.294348776,0.557444453,-0.179449365,-0.136123896,0.054509297,0.826420605,-0.005725407,0.027549325,0.02297296,0.035370626
-1.01129365,-0.153007954,-0.429961801,0.720519781,-0.131636411,0.448537946,-0.008720689,1.088023663,-0.009217837,0.046549179,0.01196425,0.015870525
-0.969754815,-0.183733001,-0.407732189,0.699384511,-0.160271689,0.24465175,-0.09637329,0.986432493,-0.01018335,0.040440753,0.01442783,0.021094022
-0.967316389,-0.132634446,-0.428080052,0.710874081,-0.108841658,0.563325286,0.101755455,1.151051879,-0.01327546,0.0522236,0.006860901,0.00847446
-0.346388906,0.036912762,-0.371932477,0.51489234,0.03990826,1.208121538,1.029177785,1.536327839,-0.016518394,0.037173815,0.011056472,0.019956565
-0.750259161,-0.145216197,-0.37256673,0.638505995,-0.108956479,0.422765255,0.213053554,1.09920907,-0.007128344,0.034431599,0.018563557,0.028014613
-0.514358878,-0.134220004,-0.323824495,0.562676907,-0.085015371,0.42191422,0.421910435,1.118028402,-0.013056674,0.037206769,0.013470102,0.022164529
-0.559292018,-0.078874707,-0.359923601,0.58329469,-0.043348402,0.731967449,0.566899061,1.273133636,-0.007060015,0.022110781,0.021977413,0.035391994
-0.728009641,-0.223466277,-0.33653897,0.612395823,-0.188442528,-0.075717159,-0.070283815,0.842590809,-0.011488573,0.040002242,0.013555635,0.020817226
-0.98517257,-0.150820345,-0.425338864,0.713127613,-0.127685949,0.455738723,0.019568481,1.093588829,-0.003876277,0.031344213,0.020223606,0.029088749
-0.993737817,-0.164830104,-0.421771497,0.712681413,-0.141775295,0.372313917,-0.039627358,1.04927218,-0.005965375,0.034891583,0.019499231,0.028312465
-0.776646972,-0.084967867,-0.406549752,0.655851841,-0.058302827,0.771895289,0.400037348,1.27477932,-0.012186223,0.043101825,0.011546481,0.017408175
0.525062323,-0.173420593,-0.090432242,0.21844025,-0.058814973,-0.079227492,1.020940542,0.921193421,-0.014369668,0.022606617,0.018892307,0.03461279
-0.006102443,-0.369233131,-0.135246396,0.346644044,-0.31580621,-1.224613547,-0.104288131,0.286604762,-0.014433206,0.043827713,0.010516394,0.01650173
-0.789850891,-0.029776182,-0.435428679,0.663743496,-0.019369265,1.057827353,0.559433937,1.420656204,-0.010194019,0.032057919,0.017774392,0.028791143
-0.798588812,-0.095224582,-0.405660629,0.661252022,-0.06830842,0.720385194,0.349342883,1.247666717,-0.013428868,0.04426197,0.010366548,0.015897071
-0.558309436,0.000892,-0.398351282,0.585880637,0.009505659,1.117982864,0.795734584,1.47295785,-0.015169949,0.04027006,0.010584641,0.017869404
-0.584420919,0.008715504,-0.408086717,0.594978929,0.013561666,1.165531635,0.801371336,1.494974017,-0.012210757,0.031535082,0.016456414,0.027742809
0.413812369,-0.063650891,-0.167513639,0.257667661,0.009867653,0.481543332,1.246220469,1.206594348,-0.016721444,0.028221345,0.01241814,0.023977866
-0.681183159,-0.168602079,-0.346909493,0.612049103,-0.125959456,0.268772244,0.182089433,1.025472283,-0.009499081,0.032658003,0.018295933,0.029073505
-1.113085985,-0.143664137,-0.458720148,0.755232155,-0.128114641,0.535320222,-0.049392425,1.121338844,-0.006708019,0.04385449,0.014947701,0.020048333
-0.185492188,0.074976258,-0.358641803,0.460275054,0.066739969,1.317609429,1.226746082,1.606427073,-0.016967291,0.033278801,0.012361098,0.023074789
-0.584310174,-0.075799763,-0.367122442,0.592241287,-0.042019568,0.756386399,0.560137868,1.283794165,-0.008546748,0.030851057,0.017034639,0.026913023
-0.048330218,-0.228874668,-0.182934463,0.399270654,-0.141522646,-0.238247812,0.442325324,0.809007168,-0.021506699,0.039798014,0.006722141,0.014724514
-0.397611737,-0.00016525,-0.364238054,0.531854868,0.01550428,1.055418134,0.896459818,1.452534318,-0.011737891,0.025281353,0.019522745,0.033753857
-0.277353913,-0.296760589,-0.211055934,0.452376574,-0.242597401,-0.664852381,-0.014015079,0.569675326,-0.014703699,0.043100581,0.010068644,0.016327566
-0.607778311,-0.208986089,-0.314283341,0.580150485,-0.162038058,0.000572443,0.08680705,0.892544806,-0.008913622,0.03674338,0.016638149,0.025381556
-0.284379631,-0.213830352,-0.239654213,0.476483554,-0.143964648,-0.099150315,0.316341251,0.865849614,-0.015660444,0.038723357,0.011251558,0.019591985
-0.411356956,0.054536007,-0.39438653,0.53662467,0.047014922,1.309575796,1.032980204,1.584577918,-0.015765788,0.032808766,0.013616133,0.024038648
-0.52846837,0.004626218,-0.394609213,0.576420844,0.013308594,1.125292301,0.826055646,1.478503704,-0.00845115,0.025257757,0.019529153,0.031878859
-0.14854309,-0.20058161,-0.216130316,0.435120881,-0.122367069,-0.054196961,0.461976081,0.898030519,-0.016437637,0.036799319,0.011320103,0.02043405
-1.679504037,-0.190415487,-0.590849876,0.903645396,-0.22551474,0.304289162,-0.748773694,0.921764612,0.004744112,0.058577888,0.016695429,0.014256811
-0.906971931,-0.104085267,-0.427043974,0.695931494,-0.081709944,0.703969955,0.242233634,1.229161143,-0.014126212,0.052091591,0.006222833,0.007856688
-0.382609457,-0.247321129,-0.249059081,0.499726266,-0.18821466,-0.296003938,0.111767061,0.756266773,-0.007738457,0.030958792,0.020098556,0.031634845
-0.282972753,0.05129401,-0.366604388,0.493635595,0.050467767,1.249208689,1.106322885,1.562598825,-0.014385008,0.026359906,0.017395604,0.031242473
-0.413679123,-0.133675903,-0.302371681,0.530121446,-0.07799612,0.399578482,0.497180283,1.113421321,-0.008534924,0.027174352,0.020986218,0.034199893
-0.147002131,0.107017815,-0.368504822,0.447490513,0.085316539,1.444823384,1.331333637,1.676209807,-0.021758961,0.04631687,0.003504325,0.008418357
-0.159962863,-0.036271494,-0.296079218,0.450814575,0.003131222,0.803048432,0.951401234,1.339050174,-0.018492976,0.034197353,0.011246312,0.021285852
-0.680552125,-0.028359557,-0.411105096,0.626595378,-0.014205696,1.022799373,0.633917212,1.413067818,-0.007661232,0.030485509,0.017595518,0.027407018
-1.619683027,-0.176491335,-0.579182386,0.896371365,-0.2003095,0.41243279,-0.615354657,0.988530457,0.006897255,0.050736509,0.021787036,0.023122584
-0.860819221,-0.067958519,-0.433001012,0.684779346,-0.05008503,0.886993945,0.39423579,1.32700038,-0.011037313,0.036351405,0.015491355,0.024033932
-0.433707178,0.012853201,-0.378035396,0.544219136,0.022210855,1.129527569,0.909307122,1.488602281,-0.019422369,0.048739947,0.004055668,0.007657012
0.451511055,0.162254512,-0.28659752,0.248558849,0.130212724,1.463904381,1.82703042,1.730467081,-0.020398455,0.027522458,0.012611795,0.026363863
-0.121158093,-0.093331732,-0.259584904,0.435539007,-0.033565469,0.512624562,0.815694332,1.191668868,-0.016676659,0.031604402,0.013475526,0.024945682
-1.191690207,-0.189794317,-0.460563064,0.764628172,-0.185222715,0.239828378,-0.308497816,0.959248126,-0.005320706,0.04269705,0.016761888,0.021997711
-0.887371421,-0.210218951,-0.379347652,0.665336728,-0.186597407,0.038483933,-0.147423565,0.887106419,-0.000427977,0.02737757,0.026880849,0.038981542
-0.382925749,0.043608364,-0.382783115,0.526951551,0.04181812,1.249647617,1.022196054,1.555498004,-0.013513678,0.02890428,0.016587365,0.029111786
-0.737588763,-0.122225277,-0.379954368,0.638134003,-0.086787373,0.55598259,0.30449301,1.16812098,-0.012298555,0.041347675,0.012076546,0.018643385
-0.454026431,-0.073399015,-0.339665174,0.547904015,-0.035743721,0.719038308,0.650241315,1.275063634,-0.014622764,0.032506697,0.014532734,0.02501948
-0.934512615,-0.138336778,-0.417822391,0.699203968,-0.112016663,0.521430671,0.10592071,1.13276279,-0.009395362,0.036563404,0.016722072,0.025229072
0.068196058,0.114845261,-0.330098391,0.374592066,0.095692508,1.397063851,1.480287671,1.667439461,-0.024256157,0.047436155,0.001322914,0.005893758
-0.826529622,-0.180983618,-0.375379443,0.655536532,-0.148170292,0.226598859,0.024823945,0.991049886,-0.010161736,0.04160545,0.013901997,0.020610487
-1.506737947,-0.228985548,-0.536239743,0.829954386,-0.270955503,-0.051533461,-0.814002573,0.755269051,0.000827356,0.049423613,0.018455137,0.020129269
-0.582909942,-0.079966247,-0.364119887,0.590417027,-0.046232186,0.730926037,0.545014381,1.271204591,-0.01718797,0.043123022,0.008187879,0.014265424
-0.706244946,-0.117459863,-0.374229372,0.628006458,-0.081407651,0.571515083,0.341820627,1.179540634,-0.014825807,0.044656768,0.009159852,0.014360821
-0.563711166,-0.206532791,-0.304281473,0.56624949,-0.156407773,0.006756485,0.130294293,0.90027982,-0.011421287,0.038540386,0.014146317,0.022213301
-0.081944734,-0.303277552,-0.164605722,0.392951012,-0.230641752,-0.724016964,0.127633065,0.552781224,-0.016654128,0.032666363,0.010550547,0.020002505
-0.6281389,-0.11357297,-0.358724684,0.602967381,-0.073695153,0.570849836,0.410558015,1.185175061,-0.003016495,0.017593311,0.026630718,0.041848011
-0.759301305,-0.068770662,-0.40833208,0.649589181,-0.047494806,0.842921197,0.456644207,1.314645171,-0.0089463,0.031385116,0.018903065,0.030142678
-0.081689626,0.020428656,-0.309413046,0.425454617,0.040518217,1.036918879,1.152472019,1.466280818,-0.018936867,0.036291994,0.009830344,0.019351756
-1.091983676,-0.256888062,-0.419206858,0.702186465,-0.268422991,-0.296090305,-0.556821525,0.683115602,-0.006760472,0.049643338,0.013328422,0.016130527
-0.26162231,-0.06051401,-0.305123121,0.484461516,-0.016881816,0.722422719,0.81829226,1.290370822,-0.020591797,0.046266861,0.004358221,0.009244328
-0.789726734,-0.148249194,-0.379647046,0.650341988,-0.113395192,0.419756532,0.175095737,1.09417963,-0.010699012,0.040152155,0.013996411,0.021295762
-0.666344702,-0.275868952,-0.307832062,0.573315442,-0.252811283,-0.475908995,-0.259800434,0.635729373,-0.015980171,0.046199672,0.007486511,0.012036016
-1.279967546,-0.15538387,-0.495052367,0.804005027,-0.150301382,0.503517151,-0.225558236,1.08597672,-0.002113969,0.042616375,0.016200531,0.019914454
-0.799735963,-0.039054368,-0.431621701,0.665603995,-0.026371013,1.014758587,0.524542391,1.398796678,-0.012046413,0.035961874,0.014913905,0.024107909
-0.796277761,-0.122897252,-0.393017292,0.657378852,-0.090044409,0.572168708,0.261678576,1.17096293,-0.003950545,0.025379015,0.022694368,0.034792028
-0.447475851,-0.049048096,-0.350149214,0.547173738,-0.018100107,0.839440405,0.727183521,1.337351918,-0.014505059,0.03493572,0.013524462,0.023451103
-1.112811923,-0.159178302,-0.451992035,0.751200676,-0.143137619,0.43967846,-0.108099766,1.072117567,-0.007596382,0.046698257,0.013059307,0.016827343
-1.635612845,-0.210496351,-0.57490021,0.877263665,-0.254133731,0.119147152,-0.830585122,0.827937484,0.001632496,0.053151123,0.016934562,0.016661292
-0.306380332,0.043464672,-0.366860777,0.501057506,0.044662725,1.221164227,1.070112228,1.546459913,-0.011491061,0.026312521,0.01695,0.028973235
-0.591555774,-0.054934047,-0.378416002,0.595117271,-0.028690588,0.860115886,0.614333868,1.336706996,-0.01084932,0.024443446,0.020943481,0.035104051
-0.748700142,-0.186702937,-0.354735792,0.629033208,-0.149821267,0.168376192,0.059877757,0.968201995,-0.013880328,0.043569438,0.007745553,0.011843106
-1.483752966,-0.182594121,-0.538464546,0.853710175,-0.197507948,0.347382247,-0.522880554,0.976805031,-0.001668738,0.055031039,0.013544489,0.012970319
-1.3636868,-0.22141698,-0.497994781,0.797987342,-0.244192213,0.009825706,-0.626322687,0.812364936,0.009234912,0.037672542,0.02685054,0.032585382
-0.375811696,-0.140114278,-0.291529089,0.516836941,-0.081939019,0.350051165,0.500989676,1.090766907,-0.008326867,0.025189532,0.022121388,0.03619016
-0.455266386,-0.284185261,-0.255396187,0.508995652,-0.243029788,-0.555363476,-0.111363344,0.613149345,-0.0005245,0.03111952,0.025700081,0.036429293
-1.049104571,-0.212949276,-0.417948097,0.71265322,-0.203556985,0.043890208,-0.296889633,0.872382164,-0.002572523,0.039671175,0.020130325,0.027192092
0.129763097,0.129448548,-0.327059388,0.354557574,0.105302751,1.438963413,1.554199457,1.694036245,-0.019176172,0.031898372,0.011448193,0.022973476
-0.960679293,-0.22468175,-0.391867727,0.681554496,-0.209674895,-0.049437009,-0.27155304,0.833187401,-0.004760073,0.04222513,0.016991187,0.022734975
-0.341525555,-0.012275393,-0.345485002,0.512548327,0.010690363,0.98002547,0.900432825,1.418350697,-0.018703671,0.043876402,0.006629277,0.012472859
-0.846211016,-0.159827992,-0.388326287,0.666513503,-0.128017038,0.364218146,0.090337694,1.060196161,-0.010254272,0.043270327,0.012667466,0.018202132
-0.799758911,-0.198308483,-0.362643719,0.642309785,-0.165902957,0.104339153,-0.025758773,0.929941118,-0.012285122,0.045051329,0.010495711,0.015315613
0.149554729,0.11733821,-0.316189528,0.347798169,0.099892132,1.378922105,1.536717534,1.663570762,-0.015306019,0.015717616,0.021476258,0.04007528
-1.594200134,-0.193220645,-0.566866696,0.877828658,-0.225312516,0.259525418,-0.692583859,0.912319005,0.00376924,0.055312835,0.01723944,0.016238308
-0.993951321,-0.221846163,-0.401187897,0.693418622,-0.20738937,-0.017408967,-0.282506377,0.846040547,-0.004305721,0.038001753,0.01704191,0.023212647
-0.244046092,-0.000504191,-0.332641095,0.480603635,0.022050967,0.999859214,0.995038211,1.434781909,-0.017065087,0.035503365,0.011480499,0.021253107
-0.084393919,0.059743125,-0.330657512,0.426229835,0.061930388,1.212509394,1.250484109,1.558305621,-0.010891699,0.021023264,0.01961099,0.034249924
-0.40701589,-0.104321361,-0.314416915,0.530038059,-0.055885367,0.547523856,0.589951634,1.190319419,-0.012166881,0.031720959,0.014286805,0.023913359
-0.009256691,0.087187737,-0.330351561,0.40085429,0.079216205,1.305915117,1.365652323,1.613096833,-0.015291252,0.032326929,0.011611748,0.02111203
-0.349046022,-0.193314746,-0.262519121,0.500720501,-0.12900874,0.035458311,0.338725895,0.930929661,-0.015766913,0.039036967,0.010791469,0.018777957
-1.142471194,-0.15914081,-0.459836632,0.76051569,-0.145571142,0.444896787,-0.133008122,1.071165681,-0.010805682,0.051215492,0.009106208,0.010938069
-0.431507081,-0.080167696,-0.3311418,0.5398314,-0.039210465,0.679191053,0.646282375,1.256306529,-0.016941177,0.035893299,0.011624683,0.020790583
-0.369383842,-0.251889288,-0.24479875,0.494420826,-0.192976728,-0.331315309,0.102918819,0.739022136,-0.016711259,0.040440954,0.009468723,0.016791513
-0.41544348,-0.234908566,-0.260941148,0.51322335,-0.177015483,-0.209726766,0.134264961,0.799041152,-0.018987538,0.045486413,0.005880166,0.011104798
-0.598268151,-0.131772846,-0.343851477,0.591032922,-0.087040819,0.46231854,0.372278661,1.131899238,-0.011460022,0.036597945,0.014684606,0.023430815
0.406407267,0.148778796,-0.286522448,0.262770712,0.122407548,1.420924425,1.767150521,1.70424366,-0.022559928,0.03358347,0.008644272,0.019183574
-0.362629563,0.012409847,-0.362576902,0.51980412,0.024238639,1.09970367,0.951990902,1.478772163,-0.016705545,0.036532082,0.011183072,0.020380778
-0.384627312,-0.245373398,-0.250328362,0.500854313,-0.186700404,-0.285279363,0.116743058,0.762003541,0.000187906,0.024602382,0.028444607,0.042598538
-1.11700964,-0.138193712,-0.462130725,0.758244276,-0.122046813,0.574370205,-0.028544694,1.140532494,-0.007318505,0.046513088,0.013397325,0.017294368
-0.765604377,-0.199306771,-0.353555351,0.631607175,-0.162516594,0.099259585,0.002668574,0.930421352,-0.008409419,0.033599786,0.018736053,0.028631946
-0.392797828,-0.087070704,-0.320371479,0.52719295,-0.041897099,0.632508993,0.652807534,1.234650016,-0.016531998,0.040387742,0.009656359,0.017030796
